defect_id,lot_id,wafer_id,tool_id,process_step,defect_type,defect_density,x_coord_mm,y_coord_mm,timestamp
D-0003320,W2403-0388,W2403-0388-W11,CMP-01,cmp,scratch,0.0891,-148.03,-96.0,2024-03-06T06:11:20
D-0003321,W2403-0389,W2403-0389-W11,IMP-01,implant,scratch,0.3983,36.65,58.34,2024-03-06T10:06:36
D-0003322,W2403-0389,W2403-0389-W22,IMP-01,implant,particle,0.2711,-2.92,107.31,2024-03-06T12:42:36
D-0003323,W2403-0389,W2403-0389-W15,IMP-01,implant,particle,0.2738,-66.69,-34.86,2024-03-06T09:45:36
D-0003324,W2403-0389,W2403-0389-W20,IMP-01,implant,etch_pit,0.4083,-71.76,55.18,2024-03-06T12:34:36
D-0003325,W2403-0389,W2403-0389-W22,IMP-01,implant,particle,0.2127,86.84,127.05,2024-03-06T11:44:36
D-0003326,W2403-0389,W2403-0389-W03,IMP-01,implant,particle,0.3445,81.59,-116.71,2024-03-06T10:18:36
D-0003327,W2403-0389,W2403-0389-W11,IMP-01,implant,particle,0.2649,78.24,-123.55,2024-03-06T10:15:36
D-0003328,W2403-0389,W2403-0389-W01,IMP-01,implant,etch_pit,0.2414,39.67,-3.69,2024-03-06T11:12:36
D-0003329,W2403-0389,W2403-0389-W03,IMP-01,implant,particle,0.2104,32.0,-19.04,2024-03-06T12:20:36
D-0003330,W2403-0389,W2403-0389-W03,IMP-01,implant,particle,0.4386,-48.94,-112.69,2024-03-06T10:25:36
D-0003331,W2403-0389,W2403-0389-W22,IMP-01,implant,particle,0.298,68.78,-145.32,2024-03-06T11:42:36
D-0003332,W2403-0389,W2403-0389-W11,IMP-01,implant,patterning_defect,0.3493,125.46,-51.04,2024-03-06T11:20:36
D-0003333,W2403-0389,W2403-0389-W23,IMP-01,implant,void,0.2799,-114.26,43.75,2024-03-06T09:55:36
D-0003334,W2403-0389,W2403-0389-W22,IMP-01,implant,particle,0.3184,-98.21,-131.26,2024-03-06T10:54:36
D-0003335,W2403-0389,W2403-0389-W06,IMP-01,implant,void,0.276,-95.87,-123.48,2024-03-06T11:59:36
D-0003336,W2403-0390,W2403-0390-W21,IMP-02,implant,bridge,0.062,-101.31,24.7,2024-03-06T16:34:04
D-0003337,W2403-0390,W2403-0390-W09,IMP-02,implant,void,0.0332,-64.3,74.82,2024-03-06T14:54:04
D-0003338,W2403-0390,W2403-0390-W17,IMP-02,implant,patterning_defect,0.0655,-30.76,23.02,2024-03-06T14:47:04
D-0003339,W2403-0390,W2403-0390-W19,IMP-02,implant,particle,0.0784,-26.17,-103.16,2024-03-06T14:29:04
D-0003340,W2403-0391,W2403-0391-W23,LIT-02,litho,particle,0.3126,116.23,-103.66,2024-03-06T20:57:28
D-0003341,W2403-0391,W2403-0391-W17,LIT-02,litho,particle,0.3755,-19.12,142.95,2024-03-06T20:30:28
D-0003342,W2403-0391,W2403-0391-W17,LIT-02,litho,particle,0.291,-60.41,-126.92,2024-03-06T20:37:28
D-0003343,W2403-0391,W2403-0391-W05,LIT-02,litho,particle,0.4349,29.76,-75.31,2024-03-06T19:57:28
D-0003344,W2403-0391,W2403-0391-W15,LIT-02,litho,bridge,0.2817,31.79,-118.67,2024-03-06T20:05:28
D-0003345,W2403-0391,W2403-0391-W10,LIT-02,litho,etch_pit,0.3735,22.86,147.85,2024-03-06T19:39:28
D-0003346,W2403-0391,W2403-0391-W07,LIT-02,litho,void,0.3798,17.8,-141.42,2024-03-06T18:43:28
D-0003347,W2403-0391,W2403-0391-W04,LIT-02,litho,particle,0.3293,114.04,-84.12,2024-03-06T19:50:28
D-0003348,W2403-0391,W2403-0391-W13,LIT-02,litho,void,0.3334,-98.09,138.46,2024-03-06T19:33:28
D-0003349,W2403-0391,W2403-0391-W06,LIT-02,litho,particle,0.4335,140.91,67.73,2024-03-06T18:56:28
D-0003350,W2403-0391,W2403-0391-W24,LIT-02,litho,bridge,0.4303,-31.43,131.92,2024-03-06T20:21:28
D-0003351,W2403-0391,W2403-0391-W03,LIT-02,litho,particle,0.4498,-101.89,147.51,2024-03-06T19:39:28
D-0003352,W2403-0391,W2403-0391-W08,LIT-02,litho,etch_pit,0.4419,113.58,-101.64,2024-03-06T20:36:28
D-0003353,W2403-0391,W2403-0391-W14,LIT-02,litho,particle,0.2098,-15.44,-34.31,2024-03-06T19:38:28
D-0003354,W2403-0392,W2403-0392-W20,ETCH-03,etch,etch_pit,0.2754,146.87,129.23,2024-03-07T00:44:17
D-0003355,W2403-0392,W2403-0392-W19,ETCH-03,etch,bridge,0.3582,61.41,119.13,2024-03-07T00:56:17
D-0003356,W2403-0392,W2403-0392-W13,ETCH-03,etch,etch_pit,0.3047,140.46,59.84,2024-03-07T00:02:17
D-0003357,W2403-0392,W2403-0392-W16,ETCH-03,etch,etch_pit,0.241,-15.25,-48.26,2024-03-07T01:18:17
D-0003358,W2403-0392,W2403-0392-W10,ETCH-03,etch,bridge,0.2345,-77.15,-83.84,2024-03-06T22:04:17
D-0003359,W2403-0392,W2403-0392-W12,ETCH-03,etch,etch_pit,0.2252,51.62,90.56,2024-03-07T00:28:17
D-0003360,W2403-0392,W2403-0392-W23,ETCH-03,etch,etch_pit,0.4906,-105.9,88.89,2024-03-07T01:20:17
D-0003361,W2403-0392,W2403-0392-W05,ETCH-03,etch,particle,0.2712,-45.79,114.84,2024-03-06T23:46:17
D-0003362,W2403-0392,W2403-0392-W24,ETCH-03,etch,bridge,0.4969,27.6,-87.2,2024-03-06T22:40:17
D-0003363,W2403-0392,W2403-0392-W16,ETCH-03,etch,patterning_defect,0.3416,66.73,75.53,2024-03-07T00:57:17
D-0003364,W2403-0392,W2403-0392-W08,ETCH-03,etch,scratch,0.3093,-93.79,16.55,2024-03-06T22:21:17
D-0003365,W2403-0392,W2403-0392-W18,ETCH-03,etch,particle,0.4798,22.81,121.54,2024-03-07T00:40:17
D-0003366,W2403-0392,W2403-0392-W07,ETCH-03,etch,patterning_defect,0.3954,82.57,-12.09,2024-03-07T00:41:17
D-0003367,W2403-0392,W2403-0392-W14,ETCH-03,etch,scratch,0.3539,144.17,124.75,2024-03-06T23:05:17
D-0003368,W2403-0392,W2403-0392-W06,ETCH-03,etch,void,0.285,120.33,-12.93,2024-03-07T00:41:17
D-0003369,W2403-0392,W2403-0392-W08,ETCH-03,etch,particle,0.392,-39.57,-78.89,2024-03-07T01:25:17
D-0003370,W2403-0393,W2403-0393-W24,LIT-03,litho,void,0.0563,-93.25,-124.9,2024-03-07T02:41:32
D-0003371,W2403-0393,W2403-0393-W11,LIT-03,litho,scratch,0.0666,65.53,-45.84,2024-03-07T05:21:32
D-0003372,W2403-0393,W2403-0393-W16,LIT-03,litho,patterning_defect,0.0897,-148.02,-6.11,2024-03-07T01:54:32
D-0003373,W2403-0393,W2403-0393-W24,LIT-03,litho,bridge,0.0835,119.91,19.77,2024-03-07T04:41:32
D-0003374,W2403-0394,W2403-0394-W20,ETCH-02,etch,bridge,0.083,-90.05,-45.74,2024-03-07T07:52:40
D-0003375,W2403-0394,W2403-0394-W17,ETCH-02,etch,void,0.0867,-111.68,-127.93,2024-03-07T08:35:40
D-0003376,W2403-0394,W2403-0394-W01,ETCH-02,etch,etch_pit,0.083,-42.2,33.04,2024-03-07T09:46:40
D-0003377,W2403-0394,W2403-0394-W09,ETCH-02,etch,bridge,0.0692,-66.18,-97.95,2024-03-07T07:50:40
D-0003378,W2403-0394,W2403-0394-W19,ETCH-02,etch,scratch,0.0181,94.51,96.69,2024-03-07T09:17:40
D-0003379,W2403-0394,W2403-0394-W02,ETCH-02,etch,etch_pit,0.059,-44.4,-120.31,2024-03-07T08:01:40
D-0003380,W2403-0394,W2403-0394-W07,ETCH-02,etch,bridge,0.0384,125.37,60.79,2024-03-07T06:41:40
D-0003381,W2403-0394,W2403-0394-W01,ETCH-02,etch,bridge,0.0498,-46.9,51.41,2024-03-07T09:42:40
D-0003382,W2403-0395,W2403-0395-W08,IMP-01,implant,void,0.0384,31.41,131.95,2024-03-07T11:45:31
D-0003383,W2403-0395,W2403-0395-W24,IMP-01,implant,particle,0.0152,-78.27,114.11,2024-03-07T10:56:31
D-0003384,W2403-0395,W2403-0395-W05,IMP-01,implant,scratch,0.0207,109.12,-3.91,2024-03-07T12:28:31
D-0003385,W2403-0395,W2403-0395-W15,IMP-01,implant,etch_pit,0.0866,146.93,-89.78,2024-03-07T13:13:31
D-0003386,W2403-0395,W2403-0395-W06,IMP-01,implant,scratch,0.076,-115.61,4.75,2024-03-07T12:12:31
D-0003387,W2403-0395,W2403-0395-W03,IMP-01,implant,etch_pit,0.0799,94.17,45.84,2024-03-07T12:45:31
D-0003388,W2403-0395,W2403-0395-W25,IMP-01,implant,scratch,0.0856,-57.45,-16.95,2024-03-07T13:14:31
D-0003389,W2403-0396,W2403-0396-W05,DIFF-01,diffusion,patterning_defect,0.0196,120.14,-17.51,2024-03-07T15:36:22
D-0003390,W2403-0396,W2403-0396-W19,DIFF-01,diffusion,void,0.0706,-0.58,94.39,2024-03-07T14:33:22
D-0003391,W2403-0396,W2403-0396-W03,DIFF-01,diffusion,scratch,0.0773,-87.66,146.18,2024-03-07T14:41:22
D-0003392,W2403-0396,W2403-0396-W01,DIFF-01,diffusion,patterning_defect,0.0503,-100.73,-77.26,2024-03-07T17:44:22
D-0003393,W2403-0396,W2403-0396-W14,DIFF-01,diffusion,etch_pit,0.0367,140.38,115.81,2024-03-07T17:07:22
D-0003394,W2403-0396,W2403-0396-W01,DIFF-01,diffusion,particle,0.0751,9.7,2.81,2024-03-07T14:19:22
D-0003395,W2403-0397,W2403-0397-W23,CMP-02,cmp,void,0.0538,-38.08,-121.38,2024-03-07T18:22:51
D-0003396,W2403-0397,W2403-0397-W02,CMP-02,cmp,particle,0.0501,-58.24,61.51,2024-03-07T18:19:51
D-0003397,W2403-0397,W2403-0397-W18,CMP-02,cmp,particle,0.0136,5.3,140.81,2024-03-07T18:29:51
D-0003398,W2403-0397,W2403-0397-W14,CMP-02,cmp,bridge,0.0476,-16.21,87.18,2024-03-07T19:02:51
D-0003399,W2403-0397,W2403-0397-W06,CMP-02,cmp,etch_pit,0.0325,31.76,-6.48,2024-03-07T18:15:51
D-0003400,W2403-0398,W2403-0398-W22,LIT-02,litho,particle,0.2051,-93.06,-56.21,2024-03-08T00:19:59
D-0003401,W2403-0398,W2403-0398-W09,LIT-02,litho,particle,0.2512,-57.98,-117.87,2024-03-07T23:58:59
D-0003402,W2403-0398,W2403-0398-W12,LIT-02,litho,particle,0.2112,-142.8,102.35,2024-03-07T22:13:59
D-0003403,W2403-0398,W2403-0398-W03,LIT-02,litho,particle,0.2731,-89.62,-79.14,2024-03-07T23:46:59
D-0003404,W2403-0398,W2403-0398-W11,LIT-02,litho,etch_pit,0.3138,-58.57,-134.9,2024-03-08T00:13:59
D-0003405,W2403-0398,W2403-0398-W25,LIT-02,litho,patterning_defect,0.2367,53.93,53.35,2024-03-08T00:45:59
D-0003406,W2403-0398,W2403-0398-W12,LIT-02,litho,particle,0.4152,57.35,-110.12,2024-03-07T22:34:59
D-0003407,W2403-0398,W2403-0398-W16,LIT-02,litho,particle,0.3953,62.81,89.62,2024-03-08T00:46:59
D-0003408,W2403-0398,W2403-0398-W25,LIT-02,litho,particle,0.3455,-0.95,16.01,2024-03-08T01:43:59
D-0003409,W2403-0398,W2403-0398-W15,LIT-02,litho,particle,0.319,-18.49,-38.42,2024-03-07T22:29:59
D-0003410,W2403-0398,W2403-0398-W07,LIT-02,litho,particle,0.3162,-126.22,86.37,2024-03-08T00:48:59
D-0003411,W2403-0398,W2403-0398-W18,LIT-02,litho,particle,0.4427,-82.48,-12.97,2024-03-08T00:55:59
D-0003412,W2403-0398,W2403-0398-W06,LIT-02,litho,particle,0.3267,-82.0,-67.08,2024-03-07T22:42:59
D-0003413,W2403-0398,W2403-0398-W19,LIT-02,litho,particle,0.2854,0.38,127.96,2024-03-08T01:39:59
D-0003414,W2403-0398,W2403-0398-W03,LIT-02,litho,particle,0.3976,97.83,-82.44,2024-03-07T22:42:59
D-0003415,W2403-0399,W2403-0399-W18,ETCH-03,etch,etch_pit,0.2286,137.63,23.46,2024-03-08T04:26:16
D-0003416,W2403-0399,W2403-0399-W25,ETCH-03,etch,particle,0.4097,-75.1,39.84,2024-03-08T03:10:16
D-0003417,W2403-0399,W2403-0399-W12,ETCH-03,etch,etch_pit,0.4454,2.98,35.71,2024-03-08T05:08:16
D-0003418,W2403-0399,W2403-0399-W04,ETCH-03,etch,bridge,0.371,-52.06,48.18,2024-03-08T05:47:16
D-0003419,W2403-0399,W2403-0399-W05,ETCH-03,etch,particle,0.4721,97.52,30.08,2024-03-08T05:59:16
D-0003420,W2403-0399,W2403-0399-W08,ETCH-03,etch,scratch,0.3455,51.93,-54.77,2024-03-08T02:50:16
D-0003421,W2403-0399,W2403-0399-W14,ETCH-03,etch,particle,0.3079,-23.7,-13.09,2024-03-08T03:18:16
D-0003422,W2403-0399,W2403-0399-W02,ETCH-03,etch,void,0.4898,-126.74,-43.18,2024-03-08T04:40:16
D-0003423,W2403-0399,W2403-0399-W18,ETCH-03,etch,void,0.2721,55.66,-45.78,2024-03-08T05:37:16
D-0003424,W2403-0399,W2403-0399-W21,ETCH-03,etch,particle,0.3142,-83.72,-53.76,2024-03-08T03:55:16
D-0003425,W2403-0399,W2403-0399-W25,ETCH-03,etch,bridge,0.346,130.84,4.81,2024-03-08T05:14:16
D-0003426,W2403-0399,W2403-0399-W22,ETCH-03,etch,particle,0.351,139.37,111.61,2024-03-08T05:00:16
D-0003427,W2403-0399,W2403-0399-W19,ETCH-03,etch,etch_pit,0.2661,64.31,68.52,2024-03-08T06:07:16
D-0003428,W2403-0399,W2403-0399-W04,ETCH-03,etch,bridge,0.2288,-137.47,83.33,2024-03-08T05:36:16
D-0003429,W2403-0399,W2403-0399-W22,ETCH-03,etch,particle,0.2976,80.17,35.33,2024-03-08T04:49:16
D-0003430,W2403-0399,W2403-0399-W25,ETCH-03,etch,patterning_defect,0.4964,84.12,-61.08,2024-03-08T03:10:16
D-0003431,W2403-0399,W2403-0399-W23,ETCH-03,etch,particle,0.4072,11.15,-144.34,2024-03-08T03:54:16
D-0003432,W2403-0399,W2403-0399-W04,ETCH-03,etch,etch_pit,0.2264,57.83,-56.43,2024-03-08T04:32:16
D-0003433,W2403-0399,W2403-0399-W14,ETCH-03,etch,particle,0.3661,-72.38,-67.52,2024-03-08T04:33:16
D-0003434,W2403-0399,W2403-0399-W05,ETCH-03,etch,bridge,0.3042,133.27,-0.73,2024-03-08T05:41:16
D-0003435,W2403-0399,W2403-0399-W09,ETCH-03,etch,scratch,0.336,-124.52,90.95,2024-03-08T03:13:16
D-0003436,W2403-0399,W2403-0399-W17,ETCH-03,etch,particle,0.438,-80.18,-102.21,2024-03-08T04:41:16
D-0003437,W2403-0400,W2403-0400-W23,DIFF-02,diffusion,particle,0.2734,85.18,-140.31,2024-03-08T07:19:18
D-0003438,W2403-0400,W2403-0400-W05,DIFF-02,diffusion,particle,0.2941,-22.9,8.97,2024-03-08T08:54:18
D-0003439,W2403-0400,W2403-0400-W16,DIFF-02,diffusion,scratch,0.2641,92.76,53.44,2024-03-08T09:30:18
D-0003440,W2403-0400,W2403-0400-W07,DIFF-02,diffusion,particle,0.2143,88.83,-81.18,2024-03-08T06:42:18
D-0003441,W2403-0400,W2403-0400-W15,DIFF-02,diffusion,particle,0.3487,71.72,129.18,2024-03-08T08:43:18
D-0003442,W2403-0400,W2403-0400-W05,DIFF-02,diffusion,particle,0.4104,-101.07,-9.8,2024-03-08T07:29:18
D-0003443,W2403-0400,W2403-0400-W17,DIFF-02,diffusion,particle,0.4323,53.67,-131.36,2024-03-08T08:27:18
D-0003444,W2403-0400,W2403-0400-W14,DIFF-02,diffusion,void,0.2721,-108.5,-124.05,2024-03-08T07:24:18
D-0003445,W2403-0400,W2403-0400-W12,DIFF-02,diffusion,scratch,0.4039,-120.12,85.57,2024-03-08T06:59:18
D-0003446,W2403-0400,W2403-0400-W15,DIFF-02,diffusion,particle,0.2202,94.43,-132.05,2024-03-08T07:19:18
D-0003447,W2403-0400,W2403-0400-W09,DIFF-02,diffusion,particle,0.3897,-68.3,68.19,2024-03-08T06:56:18
D-0003448,W2403-0400,W2403-0400-W12,DIFF-02,diffusion,bridge,0.4015,-9.24,-140.56,2024-03-08T09:45:18
D-0003449,W2403-0401,W2403-0401-W07,LIT-02,litho,void,0.0352,111.85,51.18,2024-03-08T11:14:33
D-0003450,W2403-0401,W2403-0401-W04,LIT-02,litho,particle,0.0369,-116.45,-129.19,2024-03-08T12:53:33
D-0003451,W2403-0401,W2403-0401-W01,LIT-02,litho,bridge,0.0122,-145.55,-118.47,2024-03-08T13:30:33
D-0003452,W2403-0401,W2403-0401-W13,LIT-02,litho,bridge,0.0263,84.65,-41.58,2024-03-08T10:54:33
D-0003453,W2403-0401,W2403-0401-W06,LIT-02,litho,particle,0.064,-70.1,43.73,2024-03-08T12:10:33
D-0003454,W2403-0401,W2403-0401-W15,LIT-02,litho,bridge,0.0857,73.98,-40.07,2024-03-08T11:13:33
D-0003455,W2403-0402,W2403-0402-W09,DIFF-01,diffusion,bridge,0.0353,-22.52,-112.14,2024-03-08T15:42:34
D-0003456,W2403-0402,W2403-0402-W04,DIFF-01,diffusion,patterning_defect,0.035,78.81,21.12,2024-03-08T16:34:34
D-0003457,W2403-0402,W2403-0402-W10,DIFF-01,diffusion,scratch,0.0213,87.05,-123.59,2024-03-08T15:08:34
D-0003458,W2403-0402,W2403-0402-W11,DIFF-01,diffusion,scratch,0.0451,81.65,112.61,2024-03-08T16:15:34
D-0003459,W2403-0402,W2403-0402-W05,DIFF-01,diffusion,void,0.0202,42.06,-39.11,2024-03-08T16:14:34
D-0003460,W2403-0402,W2403-0402-W04,DIFF-01,diffusion,scratch,0.059,94.47,46.76,2024-03-08T14:06:34
D-0003461,W2403-0402,W2403-0402-W06,DIFF-01,diffusion,etch_pit,0.0207,-45.49,-38.61,2024-03-08T14:56:34
D-0003462,W2403-0402,W2403-0402-W12,DIFF-01,diffusion,void,0.0655,133.8,70.57,2024-03-08T16:38:34
D-0003463,W2403-0403,W2403-0403-W21,CMP-02,cmp,scratch,0.0514,-48.85,126.97,2024-03-08T20:27:14
D-0003464,W2403-0403,W2403-0403-W11,CMP-02,cmp,particle,0.0498,49.36,-122.77,2024-03-08T21:16:14
D-0003465,W2403-0403,W2403-0403-W21,CMP-02,cmp,etch_pit,0.0747,-41.51,85.93,2024-03-08T21:51:14
D-0003466,W2403-0403,W2403-0403-W10,CMP-02,cmp,patterning_defect,0.0387,-65.41,59.97,2024-03-08T20:27:14
D-0003467,W2403-0403,W2403-0403-W16,CMP-02,cmp,void,0.0328,122.1,19.52,2024-03-08T19:28:14
D-0003468,W2403-0403,W2403-0403-W19,CMP-02,cmp,scratch,0.0345,-64.87,-133.24,2024-03-08T20:12:14
D-0003469,W2403-0404,W2403-0404-W13,DEP-03,deposition,bridge,0.0799,126.33,-32.73,2024-03-09T00:34:20
D-0003470,W2403-0404,W2403-0404-W14,DEP-03,deposition,particle,0.0693,-12.67,91.26,2024-03-09T01:40:20
D-0003471,W2403-0404,W2403-0404-W07,DEP-03,deposition,void,0.0575,84.98,94.04,2024-03-09T00:38:20
D-0003472,W2403-0404,W2403-0404-W12,DEP-03,deposition,patterning_defect,0.0792,45.66,-35.81,2024-03-09T00:44:20
D-0003473,W2403-0405,W2403-0405-W05,LIT-02,litho,particle,0.0809,-73.26,-9.6,2024-03-09T04:12:35
D-0003474,W2403-0405,W2403-0405-W09,LIT-02,litho,etch_pit,0.0383,-89.96,-19.35,2024-03-09T03:03:35
D-0003475,W2403-0405,W2403-0405-W25,LIT-02,litho,void,0.0559,146.51,105.62,2024-03-09T06:08:35
D-0003476,W2403-0405,W2403-0405-W08,LIT-02,litho,particle,0.0606,-73.64,-139.74,2024-03-09T05:04:35
D-0003477,W2403-0406,W2403-0406-W13,ETCH-02,etch,patterning_defect,0.0388,130.55,87.62,2024-03-09T09:16:29
D-0003478,W2403-0406,W2403-0406-W16,ETCH-02,etch,scratch,0.02,-31.52,-132.08,2024-03-09T06:49:29
D-0003479,W2403-0406,W2403-0406-W12,ETCH-02,etch,particle,0.076,74.36,142.6,2024-03-09T09:34:29
D-0003480,W2403-0406,W2403-0406-W19,ETCH-02,etch,scratch,0.0639,29.05,129.46,2024-03-09T07:22:29
D-0003481,W2403-0406,W2403-0406-W09,ETCH-02,etch,patterning_defect,0.0468,21.82,-102.72,2024-03-09T07:18:29
D-0003482,W2403-0407,W2403-0407-W03,DIFF-01,diffusion,etch_pit,0.05,122.28,20.83,2024-03-09T13:10:44
D-0003483,W2403-0407,W2403-0407-W09,DIFF-01,diffusion,scratch,0.0739,31.14,74.04,2024-03-09T11:35:44
D-0003484,W2403-0407,W2403-0407-W23,DIFF-01,diffusion,bridge,0.0774,69.45,112.0,2024-03-09T10:49:44
D-0003485,W2403-0407,W2403-0407-W15,DIFF-01,diffusion,etch_pit,0.0681,-2.08,111.48,2024-03-09T12:59:44
D-0003486,W2403-0407,W2403-0407-W24,DIFF-01,diffusion,etch_pit,0.0741,-18.04,-117.27,2024-03-09T11:03:44
D-0003487,W2403-0407,W2403-0407-W05,DIFF-01,diffusion,etch_pit,0.0845,-65.6,-141.95,2024-03-09T10:59:44
D-0003488,W2403-0407,W2403-0407-W20,DIFF-01,diffusion,patterning_defect,0.0415,49.37,-110.46,2024-03-09T11:44:44
D-0003489,W2403-0408,W2403-0408-W15,LIT-03,litho,void,0.0753,62.73,79.4,2024-03-09T15:31:18
D-0003490,W2403-0408,W2403-0408-W02,LIT-03,litho,scratch,0.0838,-48.77,-39.76,2024-03-09T14:41:18
D-0003491,W2403-0408,W2403-0408-W06,LIT-03,litho,bridge,0.0285,-125.32,-112.41,2024-03-09T14:25:18
D-0003492,W2403-0408,W2403-0408-W12,LIT-03,litho,particle,0.0209,110.1,-109.89,2024-03-09T17:24:18
D-0003493,W2403-0409,W2403-0409-W02,DIFF-01,diffusion,particle,0.3625,53.39,-48.12,2024-03-09T19:52:43
D-0003494,W2403-0409,W2403-0409-W06,DIFF-01,diffusion,void,0.433,142.24,133.32,2024-03-09T20:14:43
D-0003495,W2403-0409,W2403-0409-W25,DIFF-01,diffusion,etch_pit,0.305,-5.51,-67.67,2024-03-09T19:13:43
D-0003496,W2403-0409,W2403-0409-W20,DIFF-01,diffusion,particle,0.3748,-84.33,75.1,2024-03-09T21:50:43
D-0003497,W2403-0409,W2403-0409-W21,DIFF-01,diffusion,patterning_defect,0.3142,68.96,-109.31,2024-03-09T20:13:43
D-0003498,W2403-0409,W2403-0409-W17,DIFF-01,diffusion,etch_pit,0.352,80.38,23.38,2024-03-09T18:41:43
D-0003499,W2403-0409,W2403-0409-W12,DIFF-01,diffusion,particle,0.203,-35.95,-3.06,2024-03-09T21:34:43
D-0003500,W2403-0409,W2403-0409-W06,DIFF-01,diffusion,particle,0.2484,38.15,-74.09,2024-03-09T21:19:43
D-0003501,W2403-0409,W2403-0409-W17,DIFF-01,diffusion,particle,0.4193,49.61,-34.97,2024-03-09T21:43:43
D-0003502,W2403-0409,W2403-0409-W11,DIFF-01,diffusion,particle,0.3242,-41.36,-42.77,2024-03-09T19:24:43
D-0003503,W2403-0409,W2403-0409-W04,DIFF-01,diffusion,etch_pit,0.289,-147.72,20.2,2024-03-09T19:10:43
D-0003504,W2403-0409,W2403-0409-W03,DIFF-01,diffusion,particle,0.2555,49.25,20.37,2024-03-09T19:53:43
D-0003505,W2403-0409,W2403-0409-W02,DIFF-01,diffusion,particle,0.2524,-79.58,-15.11,2024-03-09T19:19:43
D-0003506,W2403-0409,W2403-0409-W04,DIFF-01,diffusion,patterning_defect,0.3531,145.69,115.95,2024-03-09T19:31:43
D-0003507,W2403-0410,W2403-0410-W24,IMP-01,implant,scratch,0.0372,117.33,79.62,2024-03-10T00:49:45
D-0003508,W2403-0410,W2403-0410-W23,IMP-01,implant,void,0.083,-37.81,41.39,2024-03-10T00:52:45
D-0003509,W2403-0410,W2403-0410-W01,IMP-01,implant,void,0.043,64.42,-148.92,2024-03-09T22:09:45
D-0003510,W2403-0410,W2403-0410-W16,IMP-01,implant,scratch,0.0122,46.25,-6.68,2024-03-09T22:34:45
D-0003511,W2403-0411,W2403-0411-W17,ETCH-02,etch,bridge,0.0702,-65.78,-95.36,2024-03-10T04:04:11
D-0003512,W2403-0411,W2403-0411-W21,ETCH-02,etch,bridge,0.0556,81.18,-109.84,2024-03-10T02:25:11
D-0003513,W2403-0411,W2403-0411-W03,ETCH-02,etch,etch_pit,0.0749,121.27,117.31,2024-03-10T03:44:11
D-0003514,W2403-0411,W2403-0411-W24,ETCH-02,etch,void,0.0381,-11.85,-16.25,2024-03-10T04:10:11
D-0003515,W2403-0412,W2403-0412-W07,DIFF-02,diffusion,scratch,0.0111,129.91,7.68,2024-03-10T06:13:49
D-0003516,W2403-0412,W2403-0412-W14,DIFF-02,diffusion,etch_pit,0.0809,-64.66,-129.02,2024-03-10T07:25:49
D-0003517,W2403-0412,W2403-0412-W01,DIFF-02,diffusion,scratch,0.0736,-65.66,133.15,2024-03-10T06:05:49
D-0003518,W2403-0412,W2403-0412-W02,DIFF-02,diffusion,void,0.06,-22.89,44.59,2024-03-10T08:11:49
D-0003519,W2403-0413,W2403-0413-W11,CMP-01,cmp,scratch,0.0533,133.95,-147.54,2024-03-10T11:01:14
D-0003520,W2403-0413,W2403-0413-W19,CMP-01,cmp,etch_pit,0.0343,-136.16,35.35,2024-03-10T11:27:14
D-0003521,W2403-0413,W2403-0413-W06,CMP-01,cmp,patterning_defect,0.0413,36.36,52.79,2024-03-10T10:07:14
D-0003522,W2403-0413,W2403-0413-W15,CMP-01,cmp,scratch,0.0443,-47.94,11.97,2024-03-10T10:06:14
D-0003523,W2403-0413,W2403-0413-W10,CMP-01,cmp,etch_pit,0.0207,-57.08,139.36,2024-03-10T10:32:14
D-0003524,W2403-0413,W2403-0413-W21,CMP-01,cmp,bridge,0.0712,-52.46,-135.3,2024-03-10T12:31:14
D-0003525,W2403-0413,W2403-0413-W09,CMP-01,cmp,patterning_defect,0.0217,-3.88,-33.95,2024-03-10T12:24:14
D-0003526,W2403-0414,W2403-0414-W10,IMP-01,implant,bridge,0.0261,22.05,-63.61,2024-03-10T15:06:31
D-0003527,W2403-0414,W2403-0414-W23,IMP-01,implant,etch_pit,0.0402,-72.59,-139.01,2024-03-10T15:40:31
D-0003528,W2403-0414,W2403-0414-W22,IMP-01,implant,bridge,0.0802,-24.0,3.2,2024-03-10T16:16:31
D-0003529,W2403-0414,W2403-0414-W12,IMP-01,implant,void,0.0457,35.94,136.41,2024-03-10T13:40:31
D-0003530,W2403-0414,W2403-0414-W02,IMP-01,implant,void,0.0749,-18.85,42.05,2024-03-10T15:07:31
D-0003531,W2403-0415,W2403-0415-W03,ETCH-03,etch,scratch,0.3949,45.63,-14.9,2024-03-10T20:05:27
D-0003532,W2403-0415,W2403-0415-W11,ETCH-03,etch,particle,0.3524,-127.4,-101.29,2024-03-10T19:56:27
D-0003533,W2403-0415,W2403-0415-W07,ETCH-03,etch,etch_pit,0.2507,71.68,-42.8,2024-03-10T20:20:27
D-0003534,W2403-0415,W2403-0415-W20,ETCH-03,etch,scratch,0.2612,117.37,143.69,2024-03-10T19:21:27
D-0003535,W2403-0415,W2403-0415-W18,ETCH-03,etch,particle,0.3433,-61.77,-5.22,2024-03-10T19:59:27
D-0003536,W2403-0415,W2403-0415-W07,ETCH-03,etch,particle,0.2391,2.67,-15.78,2024-03-10T19:09:27
D-0003537,W2403-0415,W2403-0415-W19,ETCH-03,etch,particle,0.341,58.78,26.67,2024-03-10T20:42:27
