reading_id,lot_id,tool_id,process_step,parameter_name,parameter_value,alert_flag,timestamp
SR-0004713,W2403-0472,LIT-02,litho,focus_offset_nm,-1.0637,0,2024-03-20T00:35:27
SR-0004714,W2403-0472,LIT-02,litho,focus_offset_nm,2.9201,0,2024-03-20T00:43:27
SR-0004715,W2403-0472,LIT-02,litho,stage_temp_c,21.9559,0,2024-03-20T00:53:27
SR-0004716,W2403-0472,LIT-02,litho,stage_temp_c,22.0465,0,2024-03-20T01:01:27
SR-0004717,W2403-0472,LIT-02,litho,humidity_pct,45.4871,0,2024-03-20T01:09:27
SR-0004718,W2403-0472,LIT-02,litho,humidity_pct,43.668,0,2024-03-20T01:14:27
SR-0004719,W2403-0472,LIT-02,litho,dose_uniformity_pct,98.7101,0,2024-03-20T01:24:27
SR-0004720,W2403-0472,LIT-02,litho,dose_uniformity_pct,99.1016,0,2024-03-20T01:31:27
SR-0004721,W2403-0473,DEP-02,deposition,dep_temp_c,297.2125,0,2024-03-20T04:26:37
SR-0004722,W2403-0473,DEP-02,deposition,dep_temp_c,310.4255,0,2024-03-20T04:33:37
SR-0004723,W2403-0473,DEP-02,deposition,dep_pressure_mtorr,4.5084,0,2024-03-20T04:41:37
SR-0004724,W2403-0473,DEP-02,deposition,dep_pressure_mtorr,5.624,0,2024-03-20T04:47:37
SR-0004725,W2403-0473,DEP-02,deposition,rf_power_w,377.6067,0,2024-03-20T04:56:37
SR-0004726,W2403-0473,DEP-02,deposition,rf_power_w,388.3833,0,2024-03-20T05:06:37
SR-0004727,W2403-0473,DEP-02,deposition,precursor_flow_sccm,30.9502,0,2024-03-20T05:12:37
SR-0004728,W2403-0473,DEP-02,deposition,precursor_flow_sccm,32.6888,0,2024-03-20T05:20:37
SR-0004729,W2403-0473,DEP-02,deposition,film_thickness_nm,51.5015,0,2024-03-20T05:29:37
SR-0004730,W2403-0473,DEP-02,deposition,film_thickness_nm,49.5334,0,2024-03-20T05:35:37
SR-0004731,W2403-0474,IMP-02,implant,beam_current_ma,10.8559,0,2024-03-20T08:33:58
SR-0004732,W2403-0474,IMP-02,implant,beam_current_ma,9.2845,0,2024-03-20T08:39:58
SR-0004733,W2403-0474,IMP-02,implant,beam_energy_kev,47.8422,0,2024-03-20T08:50:58
SR-0004734,W2403-0474,IMP-02,implant,beam_energy_kev,51.9042,0,2024-03-20T08:57:58
SR-0004735,W2403-0474,IMP-02,implant,scan_speed_mm_s,99.7516,0,2024-03-20T09:04:58
SR-0004736,W2403-0474,IMP-02,implant,scan_speed_mm_s,85.874,0,2024-03-20T09:11:58
SR-0004737,W2403-0474,IMP-02,implant,dose_uniformity_pct,98.3806,0,2024-03-20T09:22:58
SR-0004738,W2403-0474,IMP-02,implant,dose_uniformity_pct,98.3738,0,2024-03-20T09:28:58
SR-0004739,W2403-0474,IMP-02,implant,tilt_angle_deg,7.1098,0,2024-03-20T09:37:58
SR-0004740,W2403-0474,IMP-02,implant,tilt_angle_deg,6.9451,0,2024-03-20T09:45:58
SR-0004741,W2403-0475,ETCH-03,etch,etch_temp_c,192.029,1,2024-03-20T12:46:35
SR-0004742,W2403-0475,ETCH-03,etch,etch_temp_c,186.7876,0,2024-03-20T12:51:35
SR-0004743,W2403-0475,ETCH-03,etch,etch_pressure_mtorr,7.621,0,2024-03-20T13:00:35
SR-0004744,W2403-0475,ETCH-03,etch,etch_pressure_mtorr,8.7928,0,2024-03-20T13:07:35
SR-0004745,W2403-0475,ETCH-03,etch,rf_power_w,355.3152,0,2024-03-20T13:15:35
SR-0004746,W2403-0475,ETCH-03,etch,rf_power_w,376.7448,0,2024-03-20T13:26:35
SR-0004747,W2403-0475,ETCH-03,etch,gas_flow_sccm,51.2622,0,2024-03-20T13:34:35
SR-0004748,W2403-0475,ETCH-03,etch,gas_flow_sccm,47.6441,0,2024-03-20T13:41:35
SR-0004749,W2403-0475,ETCH-03,etch,endpoint_time_s,124.9731,0,2024-03-20T13:50:35
SR-0004750,W2403-0475,ETCH-03,etch,endpoint_time_s,115.3802,0,2024-03-20T13:58:35
SR-0004751,W2403-0476,IMP-01,implant,beam_current_ma,10.7741,0,2024-03-20T16:34:15
SR-0004752,W2403-0476,IMP-01,implant,beam_current_ma,9.9293,0,2024-03-20T16:41:15
SR-0004753,W2403-0476,IMP-01,implant,beam_energy_kev,48.9725,0,2024-03-20T16:49:15
SR-0004754,W2403-0476,IMP-01,implant,beam_energy_kev,47.8074,0,2024-03-20T16:57:15
SR-0004755,W2403-0476,IMP-01,implant,scan_speed_mm_s,98.1278,0,2024-03-20T17:03:15
SR-0004756,W2403-0476,IMP-01,implant,scan_speed_mm_s,109.5843,0,2024-03-20T17:11:15
SR-0004757,W2403-0476,IMP-01,implant,dose_uniformity_pct,97.9198,0,2024-03-20T17:21:15
SR-0004758,W2403-0476,IMP-01,implant,dose_uniformity_pct,99.1854,0,2024-03-20T17:27:15
SR-0004759,W2403-0476,IMP-01,implant,tilt_angle_deg,6.6748,0,2024-03-20T17:36:15
SR-0004760,W2403-0476,IMP-01,implant,tilt_angle_deg,7.0329,0,2024-03-20T17:43:15
SR-0004761,W2403-0477,IMP-01,implant,beam_current_ma,9.7768,0,2024-03-20T20:57:31
SR-0004762,W2403-0477,IMP-01,implant,beam_current_ma,9.7976,0,2024-03-20T21:05:31
SR-0004763,W2403-0477,IMP-01,implant,beam_energy_kev,50.8261,0,2024-03-20T21:12:31
SR-0004764,W2403-0477,IMP-01,implant,beam_energy_kev,50.1824,0,2024-03-20T21:20:31
SR-0004765,W2403-0477,IMP-01,implant,scan_speed_mm_s,99.4741,0,2024-03-20T21:30:31
SR-0004766,W2403-0477,IMP-01,implant,scan_speed_mm_s,104.75,0,2024-03-20T21:37:31
SR-0004767,W2403-0477,IMP-01,implant,dose_uniformity_pct,97.9952,0,2024-03-20T21:47:31
SR-0004768,W2403-0477,IMP-01,implant,dose_uniformity_pct,98.1952,0,2024-03-20T21:52:31
SR-0004769,W2403-0477,IMP-01,implant,tilt_angle_deg,6.8685,0,2024-03-20T22:00:31
SR-0004770,W2403-0477,IMP-01,implant,tilt_angle_deg,7.1026,0,2024-03-20T22:08:31
SR-0004771,W2403-0478,ETCH-02,etch,etch_temp_c,175.5666,0,2024-03-21T00:47:23
SR-0004772,W2403-0478,ETCH-02,etch,etch_temp_c,181.1866,0,2024-03-21T00:54:23
SR-0004773,W2403-0478,ETCH-02,etch,etch_pressure_mtorr,8.6699,0,2024-03-21T01:05:23
SR-0004774,W2403-0478,ETCH-02,etch,etch_pressure_mtorr,8.0941,0,2024-03-21T01:10:23
SR-0004775,W2403-0478,ETCH-02,etch,rf_power_w,369.4433,0,2024-03-21T01:18:23
SR-0004776,W2403-0478,ETCH-02,etch,rf_power_w,364.0664,0,2024-03-21T01:27:23
SR-0004777,W2403-0478,ETCH-02,etch,gas_flow_sccm,51.8284,0,2024-03-21T01:37:23
SR-0004778,W2403-0478,ETCH-02,etch,gas_flow_sccm,51.2927,0,2024-03-21T01:45:23
SR-0004779,W2403-0478,ETCH-02,etch,endpoint_time_s,112.8484,0,2024-03-21T01:51:23
SR-0004780,W2403-0478,ETCH-02,etch,endpoint_time_s,112.0422,0,2024-03-21T01:58:23
SR-0004781,W2403-0479,CMP-01,cmp,polish_pressure_psi,3.5624,0,2024-03-21T05:08:41
SR-0004782,W2403-0479,CMP-01,cmp,polish_pressure_psi,3.5089,0,2024-03-21T05:14:41
SR-0004783,W2403-0479,CMP-01,cmp,platen_speed_rpm,90.5164,0,2024-03-21T05:22:41
SR-0004784,W2403-0479,CMP-01,cmp,platen_speed_rpm,89.1461,0,2024-03-21T05:30:41
SR-0004785,W2403-0479,CMP-01,cmp,slurry_flow_ml_min,220.448,0,2024-03-21T05:37:41
SR-0004786,W2403-0479,CMP-01,cmp,slurry_flow_ml_min,198.8414,0,2024-03-21T05:46:41
SR-0004787,W2403-0479,CMP-01,cmp,removal_rate_ang_min,1481.014,0,2024-03-21T05:55:41
SR-0004788,W2403-0479,CMP-01,cmp,removal_rate_ang_min,1501.4194,0,2024-03-21T06:04:41
SR-0004789,W2403-0479,CMP-01,cmp,friction_coeff,0.3285,0,2024-03-21T06:11:41
SR-0004790,W2403-0479,CMP-01,cmp,friction_coeff,0.3214,0,2024-03-21T06:19:41
SR-0004791,W2403-0480,DEP-02,deposition,dep_temp_c,296.4596,0,2024-03-21T08:51:40
SR-0004792,W2403-0480,DEP-02,deposition,dep_temp_c,291.6492,0,2024-03-21T08:59:40
SR-0004793,W2403-0480,DEP-02,deposition,dep_pressure_mtorr,5.2493,0,2024-03-21T09:06:40
SR-0004794,W2403-0480,DEP-02,deposition,dep_pressure_mtorr,4.5566,0,2024-03-21T09:16:40
SR-0004795,W2403-0480,DEP-02,deposition,rf_power_w,347.4507,0,2024-03-21T09:24:40
SR-0004796,W2403-0480,DEP-02,deposition,rf_power_w,380.1481,0,2024-03-21T09:30:40
SR-0004797,W2403-0480,DEP-02,deposition,precursor_flow_sccm,29.4518,0,2024-03-21T09:41:40
SR-0004798,W2403-0480,DEP-02,deposition,precursor_flow_sccm,28.6398,0,2024-03-21T09:49:40
SR-0004799,W2403-0480,DEP-02,deposition,film_thickness_nm,51.3484,0,2024-03-21T09:54:40
SR-0004800,W2403-0480,DEP-02,deposition,film_thickness_nm,49.0171,0,2024-03-21T10:05:40
SR-0004801,W2403-0481,CMP-02,cmp,polish_pressure_psi,3.1199,0,2024-03-21T12:45:50
SR-0004802,W2403-0481,CMP-02,cmp,polish_pressure_psi,3.7966,0,2024-03-21T12:55:50
SR-0004803,W2403-0481,CMP-02,cmp,platen_speed_rpm,88.929,0,2024-03-21T13:03:50
SR-0004804,W2403-0481,CMP-02,cmp,platen_speed_rpm,87.8144,0,2024-03-21T13:09:50
SR-0004805,W2403-0481,CMP-02,cmp,slurry_flow_ml_min,187.0801,0,2024-03-21T13:19:50
SR-0004806,W2403-0481,CMP-02,cmp,slurry_flow_ml_min,198.7456,0,2024-03-21T13:27:50
SR-0004807,W2403-0481,CMP-02,cmp,removal_rate_ang_min,1456.6169,0,2024-03-21T13:36:50
SR-0004808,W2403-0481,CMP-02,cmp,removal_rate_ang_min,1470.9916,0,2024-03-21T13:44:50
SR-0004809,W2403-0481,CMP-02,cmp,friction_coeff,0.3684,0,2024-03-21T13:51:50
SR-0004810,W2403-0481,CMP-02,cmp,friction_coeff,0.3025,0,2024-03-21T13:58:50
SR-0004811,W2403-0482,CMP-01,cmp,polish_pressure_psi,3.4059,0,2024-03-21T16:49:36
SR-0004812,W2403-0482,CMP-01,cmp,polish_pressure_psi,3.6799,0,2024-03-21T16:59:36
SR-0004813,W2403-0482,CMP-01,cmp,platen_speed_rpm,91.2366,0,2024-03-21T17:07:36
SR-0004814,W2403-0482,CMP-01,cmp,platen_speed_rpm,85.9826,0,2024-03-21T17:15:36
SR-0004815,W2403-0482,CMP-01,cmp,slurry_flow_ml_min,215.9253,0,2024-03-21T17:23:36
SR-0004816,W2403-0482,CMP-01,cmp,slurry_flow_ml_min,207.5818,0,2024-03-21T17:29:36
SR-0004817,W2403-0482,CMP-01,cmp,removal_rate_ang_min,1458.9552,0,2024-03-21T17:37:36
SR-0004818,W2403-0482,CMP-01,cmp,removal_rate_ang_min,1496.2392,0,2024-03-21T17:44:36
SR-0004819,W2403-0482,CMP-01,cmp,friction_coeff,0.3205,0,2024-03-21T17:53:36
SR-0004820,W2403-0482,CMP-01,cmp,friction_coeff,0.357,0,2024-03-21T18:01:36
SR-0004821,W2403-0483,DEP-01,deposition,dep_temp_c,295.24,0,2024-03-21T20:39:18
SR-0004822,W2403-0483,DEP-01,deposition,dep_temp_c,296.4522,0,2024-03-21T20:45:18
SR-0004823,W2403-0483,DEP-01,deposition,dep_pressure_mtorr,5.2393,0,2024-03-21T20:53:18
SR-0004824,W2403-0483,DEP-01,deposition,dep_pressure_mtorr,4.8404,0,2024-03-21T21:00:18
SR-0004825,W2403-0483,DEP-01,deposition,rf_power_w,374.7277,0,2024-03-21T21:08:18
SR-0004826,W2403-0483,DEP-01,deposition,rf_power_w,373.3691,0,2024-03-21T21:18:18
SR-0004827,W2403-0483,DEP-01,deposition,precursor_flow_sccm,30.5396,0,2024-03-21T21:25:18
SR-0004828,W2403-0483,DEP-01,deposition,precursor_flow_sccm,31.4831,0,2024-03-21T21:34:18
SR-0004829,W2403-0483,DEP-01,deposition,film_thickness_nm,50.1355,0,2024-03-21T21:42:18
SR-0004830,W2403-0483,DEP-01,deposition,film_thickness_nm,50.161,0,2024-03-21T21:51:18
SR-0004831,W2403-0484,ETCH-03,etch,etch_temp_c,182.4658,0,2024-03-22T00:17:30
SR-0004832,W2403-0484,ETCH-03,etch,etch_temp_c,184.3104,0,2024-03-22T00:26:30
SR-0004833,W2403-0484,ETCH-03,etch,etch_pressure_mtorr,8.0588,0,2024-03-22T00:32:30
SR-0004834,W2403-0484,ETCH-03,etch,etch_pressure_mtorr,8.4034,0,2024-03-22T00:43:30
SR-0004835,W2403-0484,ETCH-03,etch,rf_power_w,385.41,0,2024-03-22T00:50:30
SR-0004836,W2403-0484,ETCH-03,etch,rf_power_w,391.4338,0,2024-03-22T00:59:30
SR-0004837,W2403-0484,ETCH-03,etch,gas_flow_sccm,51.878,0,2024-03-22T01:05:30
SR-0004838,W2403-0484,ETCH-03,etch,gas_flow_sccm,49.7205,0,2024-03-22T01:14:30
SR-0004839,W2403-0484,ETCH-03,etch,endpoint_time_s,120.4053,0,2024-03-22T01:21:30
SR-0004840,W2403-0484,ETCH-03,etch,endpoint_time_s,117.7218,0,2024-03-22T01:31:30
SR-0004841,W2403-0485,IMP-01,implant,beam_current_ma,10.3662,0,2024-03-22T04:06:47
SR-0004842,W2403-0485,IMP-01,implant,beam_current_ma,9.5012,0,2024-03-22T04:16:47
SR-0004843,W2403-0485,IMP-01,implant,beam_energy_kev,48.5672,0,2024-03-22T04:24:47
SR-0004844,W2403-0485,IMP-01,implant,beam_energy_kev,51.4036,0,2024-03-22T04:32:47
SR-0004845,W2403-0485,IMP-01,implant,scan_speed_mm_s,90.647,0,2024-03-22T04:41:47
SR-0004846,W2403-0485,IMP-01,implant,scan_speed_mm_s,105.0205,0,2024-03-22T04:49:47
SR-0004847,W2403-0485,IMP-01,implant,dose_uniformity_pct,98.7103,0,2024-03-22T04:55:47
SR-0004848,W2403-0485,IMP-01,implant,dose_uniformity_pct,98.612,0,2024-03-22T05:03:47
SR-0004849,W2403-0485,IMP-01,implant,tilt_angle_deg,7.172,0,2024-03-22T05:12:47
SR-0004850,W2403-0485,IMP-01,implant,tilt_angle_deg,6.7127,0,2024-03-22T05:21:47
SR-0004851,W2403-0486,ETCH-01,etch,etch_temp_c,170.1819,0,2024-03-22T07:41:59
SR-0004852,W2403-0486,ETCH-01,etch,etch_temp_c,171.2962,0,2024-03-22T07:49:59
SR-0004853,W2403-0486,ETCH-01,etch,etch_pressure_mtorr,9.2883,0,2024-03-22T07:57:59
SR-0004854,W2403-0486,ETCH-01,etch,etch_pressure_mtorr,9.7605,1,2024-03-22T08:04:59
SR-0004855,W2403-0486,ETCH-01,etch,rf_power_w,360.8347,0,2024-03-22T08:12:59
SR-0004856,W2403-0486,ETCH-01,etch,rf_power_w,384.3992,0,2024-03-22T08:22:59
SR-0004857,W2403-0486,ETCH-01,etch,gas_flow_sccm,48.6044,0,2024-03-22T08:27:59
SR-0004858,W2403-0486,ETCH-01,etch,gas_flow_sccm,48.3987,0,2024-03-22T08:38:59
SR-0004859,W2403-0486,ETCH-01,etch,endpoint_time_s,129.5022,0,2024-03-22T08:44:59
SR-0004860,W2403-0486,ETCH-01,etch,endpoint_time_s,118.5313,0,2024-03-22T08:54:59
SR-0004861,W2403-0487,DEP-01,deposition,dep_temp_c,298.5567,0,2024-03-22T11:28:54
SR-0004862,W2403-0487,DEP-01,deposition,dep_temp_c,291.5871,0,2024-03-22T11:35:54
SR-0004863,W2403-0487,DEP-01,deposition,dep_pressure_mtorr,4.6205,0,2024-03-22T11:41:54
SR-0004864,W2403-0487,DEP-01,deposition,dep_pressure_mtorr,4.5059,0,2024-03-22T11:51:54
SR-0004865,W2403-0487,DEP-01,deposition,rf_power_w,388.1153,0,2024-03-22T11:58:54
SR-0004866,W2403-0487,DEP-01,deposition,rf_power_w,362.9455,0,2024-03-22T12:08:54
SR-0004867,W2403-0487,DEP-01,deposition,precursor_flow_sccm,31.9645,0,2024-03-22T12:14:54
SR-0004868,W2403-0487,DEP-01,deposition,precursor_flow_sccm,30.0196,0,2024-03-22T12:23:54
SR-0004869,W2403-0487,DEP-01,deposition,film_thickness_nm,50.0771,0,2024-03-22T12:32:54
SR-0004870,W2403-0487,DEP-01,deposition,film_thickness_nm,48.3807,0,2024-03-22T12:39:54
SR-0004871,W2403-0488,ETCH-01,etch,etch_temp_c,173.01,0,2024-03-22T15:22:29
SR-0004872,W2403-0488,ETCH-01,etch,etch_temp_c,179.0702,0,2024-03-22T15:28:29
SR-0004873,W2403-0488,ETCH-01,etch,etch_pressure_mtorr,9.9796,1,2024-03-22T15:35:29
SR-0004874,W2403-0488,ETCH-01,etch,etch_pressure_mtorr,9.606,1,2024-03-22T15:44:29
SR-0004875,W2403-0488,ETCH-01,etch,rf_power_w,385.0859,0,2024-03-22T15:53:29
SR-0004876,W2403-0488,ETCH-01,etch,rf_power_w,380.1623,0,2024-03-22T15:59:29
SR-0004877,W2403-0488,ETCH-01,etch,gas_flow_sccm,51.9423,0,2024-03-22T16:09:29
SR-0004878,W2403-0488,ETCH-01,etch,gas_flow_sccm,49.923,0,2024-03-22T16:15:29
SR-0004879,W2403-0488,ETCH-01,etch,endpoint_time_s,122.7822,0,2024-03-22T16:23:29
SR-0004880,W2403-0488,ETCH-01,etch,endpoint_time_s,115.0883,0,2024-03-22T16:31:29
SR-0004881,W2403-0489,ETCH-01,etch,etch_temp_c,170.8549,0,2024-03-22T19:31:12
SR-0004882,W2403-0489,ETCH-01,etch,etch_temp_c,168.5784,0,2024-03-22T19:38:12
SR-0004883,W2403-0489,ETCH-01,etch,etch_pressure_mtorr,9.2047,0,2024-03-22T19:46:12
SR-0004884,W2403-0489,ETCH-01,etch,etch_pressure_mtorr,8.9675,0,2024-03-22T19:53:12
SR-0004885,W2403-0489,ETCH-01,etch,rf_power_w,365.9399,0,2024-03-22T20:03:12
SR-0004886,W2403-0489,ETCH-01,etch,rf_power_w,370.4208,0,2024-03-22T20:12:12
SR-0004887,W2403-0489,ETCH-01,etch,gas_flow_sccm,50.3629,0,2024-03-22T20:19:12
SR-0004888,W2403-0489,ETCH-01,etch,gas_flow_sccm,50.5459,0,2024-03-22T20:25:12
SR-0004889,W2403-0489,ETCH-01,etch,endpoint_time_s,122.2397,0,2024-03-22T20:33:12
SR-0004890,W2403-0489,ETCH-01,etch,endpoint_time_s,124.2069,0,2024-03-22T20:44:12
SR-0004891,W2403-0490,DEP-02,deposition,dep_temp_c,301.4381,0,2024-03-22T23:06:07
SR-0004892,W2403-0490,DEP-02,deposition,dep_temp_c,305.9374,0,2024-03-22T23:15:07
SR-0004893,W2403-0490,DEP-02,deposition,dep_pressure_mtorr,5.4404,0,2024-03-22T23:20:07
SR-0004894,W2403-0490,DEP-02,deposition,dep_pressure_mtorr,4.7017,0,2024-03-22T23:31:07
SR-0004895,W2403-0490,DEP-02,deposition,rf_power_w,429.8191,0,2024-03-22T23:36:07
SR-0004896,W2403-0490,DEP-02,deposition,rf_power_w,420.6125,0,2024-03-22T23:44:07
SR-0004897,W2403-0490,DEP-02,deposition,precursor_flow_sccm,28.9582,0,2024-03-22T23:52:07
SR-0004898,W2403-0490,DEP-02,deposition,precursor_flow_sccm,29.5962,0,2024-03-23T00:03:07
SR-0004899,W2403-0490,DEP-02,deposition,film_thickness_nm,48.4416,0,2024-03-23T00:08:07
SR-0004900,W2403-0490,DEP-02,deposition,film_thickness_nm,50.4922,0,2024-03-23T00:16:07
SR-0004901,W2403-0491,ETCH-02,etch,etch_temp_c,174.2703,0,2024-03-23T03:13:38
SR-0004902,W2403-0491,ETCH-02,etch,etch_temp_c,177.0424,0,2024-03-23T03:22:38
SR-0004903,W2403-0491,ETCH-02,etch,etch_pressure_mtorr,7.8655,0,2024-03-23T03:30:38
SR-0004904,W2403-0491,ETCH-02,etch,etch_pressure_mtorr,7.7287,0,2024-03-23T03:36:38
SR-0004905,W2403-0491,ETCH-02,etch,rf_power_w,393.1605,0,2024-03-23T03:47:38
SR-0004906,W2403-0491,ETCH-02,etch,rf_power_w,375.6417,0,2024-03-23T03:55:38
SR-0004907,W2403-0491,ETCH-02,etch,gas_flow_sccm,50.4191,0,2024-03-23T04:03:38
SR-0004908,W2403-0491,ETCH-02,etch,gas_flow_sccm,49.14,0,2024-03-23T04:08:38
SR-0004909,W2403-0491,ETCH-02,etch,endpoint_time_s,114.0762,0,2024-03-23T04:17:38
SR-0004910,W2403-0491,ETCH-02,etch,endpoint_time_s,117.6541,0,2024-03-23T04:26:38
SR-0004911,W2403-0492,ETCH-02,etch,etch_temp_c,175.4721,0,2024-03-23T07:10:01
SR-0004912,W2403-0492,ETCH-02,etch,etch_temp_c,175.2909,0,2024-03-23T07:17:01
SR-0004913,W2403-0492,ETCH-02,etch,etch_pressure_mtorr,8.7177,0,2024-03-23T07:25:01
SR-0004914,W2403-0492,ETCH-02,etch,etch_pressure_mtorr,7.5182,0,2024-03-23T07:36:01
SR-0004915,W2403-0492,ETCH-02,etch,rf_power_w,361.8659,0,2024-03-23T07:41:01
SR-0004916,W2403-0492,ETCH-02,etch,rf_power_w,404.4046,0,2024-03-23T07:50:01
SR-0004917,W2403-0492,ETCH-02,etch,gas_flow_sccm,50.8831,0,2024-03-23T07:58:01
SR-0004918,W2403-0492,ETCH-02,etch,gas_flow_sccm,48.2336,0,2024-03-23T08:08:01
SR-0004919,W2403-0492,ETCH-02,etch,endpoint_time_s,119.9838,0,2024-03-23T08:13:01
SR-0004920,W2403-0492,ETCH-02,etch,endpoint_time_s,115.8735,0,2024-03-23T08:21:01
SR-0004921,W2403-0493,LIT-03,litho,exposure_energy_mj,24.9734,0,2024-03-23T10:51:05
SR-0004922,W2403-0493,LIT-03,litho,exposure_energy_mj,24.8639,0,2024-03-23T10:56:05
SR-0004923,W2403-0493,LIT-03,litho,focus_offset_nm,-0.177,0,2024-03-23T11:05:05
SR-0004924,W2403-0493,LIT-03,litho,focus_offset_nm,0.2987,0,2024-03-23T11:14:05
SR-0004925,W2403-0493,LIT-03,litho,stage_temp_c,22.2307,0,2024-03-23T11:20:05
SR-0004926,W2403-0493,LIT-03,litho,stage_temp_c,21.833,0,2024-03-23T11:29:05
SR-0004927,W2403-0493,LIT-03,litho,humidity_pct,43.5902,0,2024-03-23T11:39:05
SR-0004928,W2403-0493,LIT-03,litho,humidity_pct,45.8618,0,2024-03-23T11:46:05
SR-0004929,W2403-0493,LIT-03,litho,dose_uniformity_pct,99.103,0,2024-03-23T11:54:05
SR-0004930,W2403-0493,LIT-03,litho,dose_uniformity_pct,97.939,0,2024-03-23T12:01:05
SR-0004931,W2403-0494,CMP-02,cmp,polish_pressure_psi,3.4172,0,2024-03-23T14:32:44
SR-0004932,W2403-0494,CMP-02,cmp,polish_pressure_psi,3.504,0,2024-03-23T14:40:44
SR-0004933,W2403-0494,CMP-02,cmp,platen_speed_rpm,86.1537,0,2024-03-23T14:49:44
SR-0004934,W2403-0494,CMP-02,cmp,platen_speed_rpm,94.001,0,2024-03-23T14:57:44
SR-0004935,W2403-0494,CMP-02,cmp,slurry_flow_ml_min,194.0256,0,2024-03-23T15:06:44
SR-0004936,W2403-0494,CMP-02,cmp,slurry_flow_ml_min,213.3773,0,2024-03-23T15:14:44
SR-0004937,W2403-0494,CMP-02,cmp,removal_rate_ang_min,1512.2449,0,2024-03-23T15:20:44
SR-0004938,W2403-0494,CMP-02,cmp,removal_rate_ang_min,1505.8071,0,2024-03-23T15:27:44
SR-0004939,W2403-0494,CMP-02,cmp,friction_coeff,0.358,0,2024-03-23T15:36:44
SR-0004940,W2403-0494,CMP-02,cmp,friction_coeff,0.362,0,2024-03-23T15:45:44
SR-0004941,W2403-0495,DEP-01,deposition,dep_temp_c,306.1817,0,2024-03-23T18:55:38
SR-0004942,W2403-0495,DEP-01,deposition,dep_temp_c,306.9847,0,2024-03-23T19:04:38
SR-0004943,W2403-0495,DEP-01,deposition,dep_pressure_mtorr,4.6382,0,2024-03-23T19:13:38
SR-0004944,W2403-0495,DEP-01,deposition,dep_pressure_mtorr,5.3965,0,2024-03-23T19:20:38
SR-0004945,W2403-0495,DEP-01,deposition,rf_power_w,387.0486,0,2024-03-23T19:27:38
SR-0004946,W2403-0495,DEP-01,deposition,rf_power_w,367.1119,0,2024-03-23T19:35:38
SR-0004947,W2403-0495,DEP-01,deposition,precursor_flow_sccm,29.91,0,2024-03-23T19:43:38
SR-0004948,W2403-0495,DEP-01,deposition,precursor_flow_sccm,30.6518,0,2024-03-23T19:53:38
SR-0004949,W2403-0495,DEP-01,deposition,film_thickness_nm,49.4771,0,2024-03-23T20:00:38
SR-0004950,W2403-0495,DEP-01,deposition,film_thickness_nm,49.0391,0,2024-03-23T20:07:38
SR-0004951,W2403-0496,LIT-02,litho,exposure_energy_mj,25.1302,0,2024-03-23T23:15:40
SR-0004952,W2403-0496,LIT-02,litho,exposure_energy_mj,24.3314,0,2024-03-23T23:21:40
SR-0004953,W2403-0496,LIT-02,litho,focus_offset_nm,0.3349,0,2024-03-23T23:28:40
SR-0004954,W2403-0496,LIT-02,litho,focus_offset_nm,-3.0927,0,2024-03-23T23:36:40
SR-0004955,W2403-0496,LIT-02,litho,stage_temp_c,21.7226,0,2024-03-23T23:44:40
SR-0004956,W2403-0496,LIT-02,litho,stage_temp_c,22.3021,0,2024-03-23T23:52:40
SR-0004957,W2403-0496,LIT-02,litho,humidity_pct,39.3195,0,2024-03-24T00:02:40
SR-0004958,W2403-0496,LIT-02,litho,humidity_pct,40.4398,0,2024-03-24T00:09:40
SR-0004959,W2403-0496,LIT-02,litho,dose_uniformity_pct,98.7733,0,2024-03-24T00:16:40
SR-0004960,W2403-0496,LIT-02,litho,dose_uniformity_pct,98.8287,0,2024-03-24T00:25:40
SR-0004961,W2403-0497,ETCH-01,etch,etch_temp_c,175.6896,0,2024-03-24T03:43:59
SR-0004962,W2403-0497,ETCH-01,etch,etch_temp_c,174.8516,0,2024-03-24T03:50:59
SR-0004963,W2403-0497,ETCH-01,etch,etch_pressure_mtorr,9.6716,1,2024-03-24T03:56:59
SR-0004964,W2403-0497,ETCH-01,etch,etch_pressure_mtorr,10.1047,1,2024-03-24T04:06:59
SR-0004965,W2403-0497,ETCH-01,etch,rf_power_w,372.4275,0,2024-03-24T04:15:59
SR-0004966,W2403-0497,ETCH-01,etch,rf_power_w,408.3738,0,2024-03-24T04:21:59
SR-0004967,W2403-0497,ETCH-01,etch,gas_flow_sccm,48.2234,0,2024-03-24T04:28:59
SR-0004968,W2403-0497,ETCH-01,etch,gas_flow_sccm,52.8883,0,2024-03-24T04:36:59
SR-0004969,W2403-0497,ETCH-01,etch,endpoint_time_s,115.9951,0,2024-03-24T04:47:59
SR-0004970,W2403-0497,ETCH-01,etch,endpoint_time_s,121.1152,0,2024-03-24T04:53:59
SR-0004971,W2403-0498,DIFF-02,diffusion,furnace_temp_c,952.1745,0,2024-03-24T08:13:50
SR-0004972,W2403-0498,DIFF-02,diffusion,furnace_temp_c,954.5007,0,2024-03-24T08:20:50
SR-0004973,W2403-0498,DIFF-02,diffusion,ramp_rate_c_min,9.5195,0,2024-03-24T08:28:50
SR-0004974,W2403-0498,DIFF-02,diffusion,ramp_rate_c_min,10.6371,0,2024-03-24T08:34:50
